"imageWrapperWrapper src","price","nameTextWithEllipsis","subText"
"https://chaldn.com/_mpimage/mothers-horlicks-health-and-nutrition-drink-bib-350-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D128293&q=best&v=1&m=400&webp=1","620","Mothers Horlicks Health and Nutrition Drink BIB","350 gm"
"https://chaldn.com/_mpimage/horlicks-lite-health-and-nutrition-drink-jar-400-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D155022&q=best&v=1&m=400&webp=1","650","Horlicks Lite Health And Nutrition Drink Jar","400 gm"
"https://chaldn.com/_mpimage/womens-plus-horlicks-health-and-nutrition-drink-jar-400-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D128374&q=best&v=1&m=400&webp=1","600","Women's Plus Horlicks Health And Nutrition Drink Jar","400 gm"
"https://chaldn.com/_mpimage/ovaltine-power-10-chocolate-drink-jar-400-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D131786&q=best&v=1&m=400&webp=1","1000","Ovaltine Power 10 Chocolate Drink Jar","400 gm"
"https://chaldn.com/_mpimage/standard-horlicks-health-and-nutrition-drink-jar-1000-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D163370&q=best&v=1&m=400&webp=1","900","Standard Horlicks Health And Nutrition Drink Jar","1000 gm"
"https://chaldn.com/_mpimage/complan-chocolate-pack-350-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D139050&q=best&v=1&m=400&webp=1","405","Complan Chocolate Pack","350 gm"
"https://chaldn.com/_mpimage/complan-chocolate-jar-200-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D146763&q=best&v=1&m=400&webp=1","250","Complan Chocolate Jar","200 gm"
"https://chaldn.com/_mpimage/dabur-chyawanprash-awaleha-500-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D158180&q=best&v=1&m=400&m=400&webp=1","600","Dabur Chyawanprash Awaleha","500 gm"
"https://chaldn.com/_mpimage/horlicks-original-hot-malty-goodness-500-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D160950&q=best&v=1&m=400&webp=1","1079","Horlicks Original Hot Malty Goodness","500 gm"
"https://chaldn.com/_mpimage/standard-horlicks-health-and-nutrition-drink-jar-250-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D163368&q=best&v=1&m=400&webp=1","250","Standard Horlicks Health And Nutrition Drink Jar","250 gm"
"https://chaldn.com/_mpimage/purnava-omega-3-enriched-eggs-12-pcs?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D132429&q=best&v=1&m=400&webp=1","280","Purnava Omega 3 Enriched Eggs","12 pcs"
"https://chaldn.com/_mpimage/horlicks-instant-hot-malty-goodness-500-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D160952&q=best&v=1&m=400&webp=1","900","Horlicks Instant Hot Malty Goodness","500 gm"
"https://chaldn.com/_mpimage/boost-chocolate-jar-400-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D173037&q=best&v=1&m=400&webp=1","550","Boost Chocolate Jar","400 gm"
"https://chaldn.com/_mpimage/standard-horlicks-health-and-nutrition-drink-jar-500-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D168985&q=best&v=1&m=400&webp=1","450","Standard Horlicks Health And Nutrition Drink Jar","500 gm"
"https://chaldn.com/_mpimage/standard-horlicks-health-and-nutrition-drink-15-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D176367&q=best&v=1&m=400&webp=1","20","Standard Horlicks Health And Nutrition Drink","15 gm"
"https://chaldn.com/_mpimage/purnava-vitamin-e-eggs-12-pcs?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D132430&q=best&v=1&m=400&webp=1","220","Purnava Vitamin E Eggs","12 pcs"
"https://chaldn.com/_mpimage/junior-horlicks-health-and-nutrition-drink-container-stage-2-500-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D168999&q=best&v=1&m=400&webp=1","550","Junior Horlicks Health And Nutrition Drink Container Stage-2","500 gm"
