"imageWrapperWrapper src","price","nameTextWithEllipsis","subText"
"https://chaldn.com/_mpimage/aarong-dairy-paneer-200-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D122751&q=best&v=1&m=400&webp=1","200","Aarong Dairy Paneer","200 gm"
"https://chaldn.com/_mpimage/arla-herbs-spices-cream-cheese-150-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D125238&q=best&v=1&m=400&m=400&webp=1","420","Arla Herbs & Spices Cream Cheese","150 gm"
"https://chaldn.com/_mpimage/almarai-spreadable-cream-cheese-200-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D175776&q=best&v=1&m=400&webp=1","669","Almarai Spreadable Cream Cheese","200 gm"
"https://chaldn.com/_mpimage/almarai-spreadable-cream-cheese-500-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D175499&q=best&v=1&m=400&webp=1","1290","Almarai spreadable Cream Cheese","500 gm"
"https://chaldn.com/_mpimage/aarong-dairy-cheese-spread-garlic-180-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D122744&q=best&v=1&m=400&webp=1","300","Aarong Dairy Cheese Spread Garlic","180 gm"
"https://chaldn.com/_mpimage/aarong-dairy-cheese-spread-classic-180-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D101670&q=best&v=1&m=400&webp=1","290","Aarong Dairy Cheese Spread Classic","180 gm"
"https://chaldn.com/_mpimage/arla-burger-slice-cheddar-cheese-200-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D123494&q=best&v=1&m=400&webp=1","460","Arla Burger Slice Cheddar Cheese","200 gm"
"https://chaldn.com/_mpimage/aarong-dairy-austagram-cheese-200-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D47612&q=best&v=1&m=400&webp=1","190","Aarong Dairy Austagram Cheese","200 gm"
"https://chaldn.com/_mpimage/mozzarella-cheese-250-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D47623&q=best&v=1&m=400&webp=1","270","Mozzarella Cheese","250 gm"
"https://chaldn.com/_mpimage/puck-cheese-triangles-240-gm-16-pcs?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D180124&q=best&v=1&m=400&webp=1","605","Puck Cheese Triangles 240 gm","16 pcs"
"https://chaldn.com/_mpimage/cowbell-kashkaval-cheese-200-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D182120&q=best&v=1&m=400&webp=1","360","Cowbell Kashkaval Cheese","200 gm"
"https://chaldn.com/_mpimage/kraft-processed-cheddar-cheese-tin-190-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D113376&q=best&v=1&m=400&m=400&webp=1","470","Kraft Processed Cheddar Cheese Tin","190 gm"
