"imageWrapperWrapper src","price","nameTextWithEllipsis","subText"
"https://chaldn.com/_mpimage/cowhead-slim-fat-free-milk-1-ltr?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D127199&q=best&v=1&m=400&webp=1","509","Cowhead Slim Fat Free Milk","1 ltr"
"https://chaldn.com/_mpimage/arla-uht-milk-low-fat-1-ltr?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D126666&q=best&v=1&m=400&webp=1","380","Arla UHT Milk Low Fat","1 ltr"
"https://chaldn.com/_mpimage/cowhead-uht-milk-low-fat-1-ltr?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D174493&q=best&v=1&m=400&webp=1","430","Cowhead UHT Milk Low Fat","1 ltr"
"https://chaldn.com/_mpimage/cowhead-pure-uht-milk-1-ltr?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D127198&q=best&v=1&m=400&webp=1","399","Cowhead Pure UHT Milk","1 ltr"
"https://chaldn.com/_mpimage/harvey-fresh-uht-low-fat-milk-1-ltr?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D101476&q=best&v=1&m=400&m=400&webp=1","395","Harvey Fresh UHT Low Fat Milk","1 ltr"
"https://chaldn.com/_mpimage/danish-ayran-pasteurized-full-cream-liquid-milk-2-ltr?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D101671&q=best&v=1&m=400&webp=1","255","Danish Ayran Pasteurized Full Cream Liquid Milk","2 ltr"
"https://chaldn.com/_mpimage/aarong-dairy-strawberry-yogurt-drink-uht-milk-200-ml?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D122758&q=best&v=1&m=400&webp=1","35","Aarong Dairy Strawberry Yogurt Drink UHT Milk","200 ml"
"https://chaldn.com/_mpimage/pran-chocolate-flavored-milk-pouch-150-ml?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D175234&q=best&v=1&m=400&webp=1","25","Pran Chocolate Flavored Milk (Pouch)","150 ml"
"https://chaldn.com/_mpimage/aarong-dairy-lassi-200-ml?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D176341&q=best&v=1&m=400&m=400&webp=1","40","Aarong Dairy Lassi","200 ml"
"https://chaldn.com/_mpimage/aarong-dairy-chocolate-milk-drink-uht-200-ml?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D101665&q=best&v=1&m=400&webp=1","35","Aarong Dairy Chocolate Milk Drink UHT","200 ml"
