"imageWrapperWrapper src","price","nameTextWithEllipsis","subText"
"https://chaldn.com/_mpimage/tiffany-delights-bourbon-creams-200-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D47454&q=best&v=1&m=400&webp=1","470","Tiffany Delights Bourbon Creams","200 gm"
"https://chaldn.com/_mpimage/jack-n-jill-dewberry-strawberry-biscuit-324-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D135907&q=best&v=1&m=400&webp=1","919","Jack N Jill Dewberry Strawberry Biscuit","324 gm"
"https://chaldn.com/_mpimage/tiffany-sugar-free-chocolate-cream-biscuit-162-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D47455&q=best&v=1&m=400&m=400&webp=1","470","Tiffany Sugar Free Chocolate Cream Biscuit","162 gm"
"https://chaldn.com/_mpimage/cadbury-oreo-original-sandwich-cream-biscuit-10855-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D169285&q=best&v=1&m=400&webp=1","180","Cadbury Oreo Original Sandwich Cream Biscuit","108.55 gm"
"https://chaldn.com/_mpimage/tiffany-crunch-n-cream-vanilla-wafers-135-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D94249&q=best&v=1&m=400&webp=1","320","Tiffany Crunch 'n' Cream Vanilla Wafers","135 gm"
"https://chaldn.com/_mpimage/cadbury-oreo-chocolate-cream-biscuit-11375-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D168397&q=best&v=1&m=400&webp=1","180","Cadbury Oreo Chocolate Cream Biscuit","113.75 gm"
"https://chaldn.com/_mpimage/sunfeast-dark-fantasy-choco-fills-75-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D135627&q=best&v=1&m=400&m=400&webp=1","165","Sunfeast Dark Fantasy Choco Fills","75 gm"
"https://chaldn.com/_mpimage/munchys-lexus-choco-coated-chocolate-cream-biscuit-200-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D112885&q=best&v=1&m=400&webp=1","480","Munchy's Lexus Choco Coated Chocolate Cream Biscuit","200 gm"
"https://chaldn.com/_mpimage/tiffany-crunch-n-cream-chocolate-wafers-135-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D136235&q=best&v=1&m=400&m=400&webp=1","320","Tiffany Crunch 'n' Cream Chocolate Wafers","135 gm"
"https://chaldn.com/_mpimage/cbl-munchee-chocolate-fingers-16-gm-pouch-pack-16-pcs?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D126615&q=best&v=1&m=400&m=400&webp=1","240","CBL Munchee Chocolate Fingers 16 gm (Pouch Pack)","16 pcs"
"https://chaldn.com/_mpimage/munchys-topmix-assorted-biscuits-tin-700-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D101740&q=best&v=1&m=400&webp=1","1870","Munchy's Topmix Assorted Biscuits Tin","700 gm"
