"imageWrapperWrapper src","price","nameTextWithEllipsis","subText"
"https://chaldn.com/_mpimage/ruchi-bbq-chanachur-22-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D133061&q=best&v=1&m=400&webp=1","10","Ruchi Bbq Chanachur","22 gm"
"https://chaldn.com/_mpimage/ruchi-original-mix-chanachur-150-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D176899&q=best&v=1&m=400&webp=1","50","Ruchi Original Mix Chanachur","150 gm"
"https://chaldn.com/_mpimage/bombay-sweets-bombay-naga-jhal-chanachur-300-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D136852&q=best&v=1&m=400&webp=1","100","Bombay Sweets Bombay Naga Jhal Chanachur","300 gm"
"https://chaldn.com/_mpimage/ruchi-premium-mix-chanachur-100-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D89211&q=best&v=1&m=400&webp=1","65","Ruchi Premium Mix Chanachur","100 gm"
"https://chaldn.com/_mpimage/ruchi-original-mix-chanachur-300-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D176900&q=best&v=1&m=400&webp=1","100","Ruchi Original Mix Chanachur","300 gm"
"https://chaldn.com/_mpimage/bombay-sweets-dalmoth-namkeen-150-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D159838&q=best&v=1&m=400&webp=1","60","Bombay Sweets Dalmoth Namkeen","150 gm"
"https://chaldn.com/_mpimage/pran-mango-bar-30-pcs?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D140880&q=best&v=1&m=400&webp=1","300","Pran Mango Bar","30 pcs"
"https://chaldn.com/_mpimage/bpm-white-flattened-rice-sada-chira-500-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D52501&q=best&v=1&m=400&webp=1","75","BPM White Flattened Rice (Sada Chira)","500 gm"
"https://chaldn.com/_mpimage/ruchi-premium-mix-chanachur-200-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D98296&q=best&v=1&m=400&webp=1","120","Ruchi Premium Mix Chanachur","200 gm"
"https://chaldn.com/_mpimage/bombay-sweets-chanachur-bombay-mix-150-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D125874&q=best&v=1&m=400&webp=1","50","Bombay Sweets Chanachur Bombay Mix","150 gm"
"https://chaldn.com/_mpimage/dekko-honey-kalo-zeera-biscuit-88-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D60802&q=best&v=1&m=400&webp=1","20","Dekko Honey & Kalo Zeera Biscuit","88 gm"
"https://chaldn.com/_mpimage/bombay-sweets-bombay-naga-jhal-chanachur-150-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D136853&q=best&v=1&m=400&webp=1","50","Bombay Sweets Bombay Naga Jhal Chanachur","150 gm"
"https://chaldn.com/_mpimage/bpm-homemade-puffed-rice-muri-500-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D127330&q=best&v=1&m=400&webp=1","135","BPM Homemade Puffed Rice (Muri)","500 gm"
"https://chaldn.com/_mpimage/bombay-sweets-dalmoth-300-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D168932&q=best&v=1&m=400&webp=1","115","Bombay Sweets Dalmoth","300 gm"
"https://chaldn.com/_mpimage/ruchi-fried-chira-chira-vaja-25-gm-4-pcs?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D151633&q=best&v=1&m=400&webp=1","40","Ruchi Fried Chira (Chira Vaja) 25 gm","4 pcs"
"https://chaldn.com/_mpimage/bombay-sweets-chanachur-bombay-mix-300-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D125875&q=best&v=1&m=400&webp=1","100","Bombay Sweets Chanachur Bombay Mix","300 gm"
"https://chaldn.com/_mpimage/golden-harvest-frozen-dal-puri-10-pcs-454-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D95962&q=best&v=1&m=400&webp=1","145","Golden Harvest Frozen Dal Puri 10 pcs","454 gm"
"https://chaldn.com/_mpimage/pran-mango-bar-10-pcs?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D108330&q=best&v=1&m=400&webp=1","100","Pran Mango Bar","10 pcs"
"https://chaldn.com/_mpimage/aafi-puffed-rice-muri-500-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D122743&q=best&v=1&m=400&webp=1","70","Aafi Puffed Rice (Muri)","500 gm"
"https://chaldn.com/_mpimage/ruchi-bbq-chanachur-300-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D169199&q=best&v=1&m=400&webp=1","100","Ruchi Bbq Chanachur","300 gm"
"https://chaldn.com/_mpimage/pran-jhal-muri-22-gm-4-pcs?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D108325&q=best&v=1&m=400&webp=1","40","Pran Jhal Muri 22 gm","4 pcs"
