"imageWrapperWrapper src","price","nameTextWithEllipsis","subText"
"https://chaldn.com/_mpimage/danish-milk-marie-biscuit-200-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D149278&q=best&v=1&m=400&webp=1","60","Danish Milk Marie Biscuit","200 gm"
"https://chaldn.com/_mpimage/dekko-honey-kalo-zeera-biscuit-88-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D60802&q=best&v=1&m=400&webp=1","20","Dekko Honey & Kalo Zeera Biscuit","88 gm"
"https://chaldn.com/_mpimage/dekko-oroma-orange-biscuits-150-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D112508&q=best&v=1&m=400&webp=1","40","Dekko Oroma Orange Biscuits","150 gm"
"https://chaldn.com/_mpimage/pran-potata-spicy-biscuit-100-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D108481&q=best&v=1&m=400&webp=1","30","Pran Potata Spicy Biscuit","100 gm"
"https://chaldn.com/_mpimage/olympic-chocolate-plus-biscuit-42-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D183200&q=best&v=1&m=400&webp=1","10","Olympic Chocolate Plus Biscuit","42 gm"
"https://chaldn.com/_mpimage/ifad-choco-delight-biscuit-175-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D163534&q=best&v=1&m=400&webp=1","60","Ifad Choco Delight Biscuit","175 gm"
"https://chaldn.com/_mpimage/olympic-orange-plus-biscuits-42-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D101087&q=best&v=1&m=400&webp=1","10","Olympic Orange Plus Biscuits","42 gm"
"https://chaldn.com/_mpimage/dekko-marie-classic-biscuit-222-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D103397&q=best&v=1&m=400&webp=1","60","Dekko Marie Classic Biscuit","222 gm"
"https://chaldn.com/_mpimage/bakemans-glaze-sugar-glazed-biscuit-180-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D133436&q=best&v=1&m=400&webp=1","50","Bakeman's Glaze Sugar Glazed Biscuit","180 gm"
"https://chaldn.com/_mpimage/danish-florida-orange-biscuit-165-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D127454&q=best&v=1&m=400&webp=1","50","Danish Florida Orange Biscuit","165 gm"
"https://chaldn.com/_mpimage/haque-mr-energy-instant-energy-biscuit-80-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D129117&q=best&v=1&m=400&m=400&webp=1","20","Haque Mr. Energy Instant Energy Biscuit","80 gm"
"https://chaldn.com/_mpimage/olympic-butter-bite-biscuits-55-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D100954&q=best&v=1&m=400&webp=1","15","Olympic Butter Bite Biscuits","55 gm"
"https://chaldn.com/_mpimage/haque-gem-biscuit-130-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D177145&q=best&v=1&m=400&m=400&webp=1","35","Haque Gem Biscuit","130 gm"
"https://chaldn.com/_mpimage/olympic-milk-plus-biscuit-42-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D183197&q=best&v=1&m=400&webp=1","10","Olympic Milk Plus Biscuit","42 gm"
"https://chaldn.com/_mpimage/ifad-kaju-delight-biscuit-175-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D169207&q=best&v=1&m=400&webp=1","60","Ifad Kaju Delight Biscuit","175 gm"
"https://chaldn.com/_mpimage/munchys-lexus-chocolate-cream-sandwich-cracker-225-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D141613&q=best&v=1&m=400&webp=1","490","Munchy's Lexus Chocolate Cream Sandwich Cracker","225 gm"
"https://chaldn.com/_mpimage/olympic-nutty-real-peanut-biscuit-50-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D183215&q=best&v=1&m=400&webp=1","15","Olympic Nutty Real Peanut Biscuit","50 gm"
"https://chaldn.com/_mpimage/olympic-nutty-real-peanut-biscuits-175-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D183199&q=best&v=1&m=400&webp=1","50","Olympic Nutty Real Peanut Biscuits","175 gm"
"https://chaldn.com/_mpimage/haque-digestive-biscuit-120-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D136657&q=best&v=1&m=400&webp=1","30","Haque Digestive Biscuit","120 gm"
"https://chaldn.com/_mpimage/haque-mr-horlicks-biscuit-161-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D177129&q=best&v=1&m=400&webp=1","50","Haque Mr. Horlicks Biscuit","161 gm"
"https://chaldn.com/_mpimage/olympic-energy-plus-biscuits-62-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D183194&q=best&v=1&m=400&webp=1","15","Olympic Energy Plus Biscuits","62 gm"
"https://chaldn.com/_mpimage/ispahani-milk-marie-biscuit-200-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D169992&q=best&v=1&m=400&webp=1","60","Ispahani Milk Marie Biscuit","200 gm"
"https://chaldn.com/_mpimage/haque-mr-energy-instant-energy-biscuit-185-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D17592&q=best&v=1&m=400&webp=1","50","Haque Mr. Energy Instant Energy Biscuit","185 gm"
"https://chaldn.com/_mpimage/haque-original-milk-marie-biscuit-225-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D129120&q=best&v=1&m=400&webp=1","60","Haque Original Milk Marie Biscuit","225 gm"
"https://chaldn.com/_mpimage/haque-bourbon-biscuit-180-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D177131&q=best&v=1&m=400&webp=1","50","Haque Bourbon Biscuit","180 gm"
"https://chaldn.com/_mpimage/olympic-milk-marie-biscuits-200-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D183196&q=best&v=1&m=400&webp=1","50","Olympic Milk Marie Biscuits","200 gm"
"https://chaldn.com/_mpimage/olympic-marie-gold-biscuit-190-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D183192&q=best&v=1&m=400&webp=1","40","Olympic Marie Gold Biscuit","190 gm"
"https://chaldn.com/_mpimage/olympic-digestive-high-fiber-biscuit-110-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D183201&q=best&v=1&m=400&webp=1","30","Olympic Digestive High Fiber Biscuit","110 gm"
"https://chaldn.com/_mpimage/haque-pineapple-cream-biscuit-36-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D177128&q=best&v=1&m=400&webp=1","10","Haque Pineapple Cream Biscuit","36 gm"
"https://chaldn.com/_mpimage/olympic-energy-plus-biscuits-185-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D183193&q=best&v=1&m=400&webp=1","50","Olympic Energy Plus Biscuits","185 gm"
"https://chaldn.com/_mpimage/olympic-first-choice-salted-biscuits-180-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D183211&q=best&v=1&m=400&webp=1","50","Olympic First Choice Salted Biscuits","180 gm"
"https://chaldn.com/_mpimage/olympic-butter-bite-biscuits-165-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D183209&q=best&v=1&m=400&webp=1","50","Olympic Butter Bite Biscuits","165 gm"
"https://chaldn.com/_mpimage/haque-mr-energy-biscuit-38-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D177133&q=best&v=1&m=400&webp=1","10","Haque Mr. Energy Biscuit","38 gm"
