"imageWrapperWrapper src","price","nameTextWithEllipsis","subText"
"https://chaldn.com/_mpimage/pringles-original-potato-chips-134-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D178930&q=best&v=1&m=400&m=400&webp=1","350","Pringles Original Potato Chips","134 gm"
"https://chaldn.com/_mpimage/pringles-original-potato-crisps-37-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D132366&q=best&v=1&m=400&webp=1","195","Pringles Original Potato Crisps","37 gm"
"https://chaldn.com/_mpimage/sun-chips-tomato-tango-75-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D168339&q=best&v=1&m=400&webp=1","60","Sun Chips Tomato Tango","75 gm"
"https://chaldn.com/_mpimage/haque-potato-chips-18-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D177134&q=best&v=1&m=400&webp=1","10","Haque Potato Chips","18 gm"
"https://chaldn.com/_mpimage/bombay-sweets-cheese-ball-cheezee-corn-snacks-10-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D184850&q=best&v=1&m=400&webp=1","10","Bombay Sweets Cheese Ball Cheezee Corn Snacks","10 gm"
"https://chaldn.com/_mpimage/bombay-sweets-alooz-waves-hot-flavour-potato-chips-20-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D47727&q=low&v=1&m=400&webp=1","20","Bombay Sweets Alooz Waves Hot Flavour Potato Chips","20 gm"
"https://chaldn.com/_mpimage/sun-chips-mix-masala-75-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D168338&q=best&v=1&m=400&webp=1","60","Sun Chips Mix Masala","75 gm"
"https://chaldn.com/_mpimage/ruchi-bbq-potato-crackers-25-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D133064&q=best&v=1&m=400&webp=1","15","Ruchi BBQ Potato Crackers","25 gm"
"https://chaldn.com/_mpimage/kurkure-naughty-tomatochips-70-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D170338&q=best&v=1&m=400&m=400&webp=1","50","Kurkure Naughty Tomato Chips","70 gm"
"https://chaldn.com/_mpimage/bombay-sweets-alooz-charcoal-bbq-chips-20-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D169043&q=best&v=1&m=400&webp=1","20","Bombay Sweets Alooz Charcoal BBQ Chips","20 gm"
"https://chaldn.com/_mpimage/sun-chips-mix-masala-35-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D168305&q=best&v=1&m=400&webp=1","30","Sun Chips Mix Masala","35 gm"
"https://chaldn.com/_mpimage/cheese-puff-14-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D155069&q=best&v=1&m=400&webp=1","10","Cheese Puff","14 gm"
"https://chaldn.com/_mpimage/bombay-sweets-ring-chips-25-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D172191&q=best&v=1&m=400&webp=1","20","Bombay Sweets Ring Chips","25 gm"
"https://chaldn.com/_mpimage/sun-chips-tomato-tango-35-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D168334&q=best&v=1&m=400&webp=1","30","Sun Chips Tomato Tango","35 gm"
"https://chaldn.com/_mpimage/bombay-sweets-mr-chicken-chips-20-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D160319&q=best&v=1&m=400&m=400&webp=1","15","Bombay Sweets Mr. Chicken Chips","20 gm"
"https://chaldn.com/_mpimage/pran-potato-cracker-15-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D152284&q=best&v=1&m=400&webp=1","10","Pran Potato Cracker","15 gm"
"https://chaldn.com/_mpimage/kurkure-naughty-tomatochips-25-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D169909&q=best&v=1&m=400&webp=1","20","Kurkure Naughty Tomato Chips","25 gm"
