"imageWrapperWrapper src","price","nameTextWithEllipsis","subText","deliveryTimeText"
"https://chaldn.com/_mpimage/iodex-fast-pain-relief-balm-40-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D107053&q=best&v=1&m=400&webp=1","369","Iodex Fast Pain Relief Balm","40 gm","1 hr"
"https://chaldn.com/_mpimage/zandu-balm-ultra-power-8-ml?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D138554&q=best&v=1&m=400&webp=1","210","Zandu Balm Ultra Power","8 ml","1 hr"
"https://chaldn.com/_mpimage/colgate-plax-herbal-salt-mouth-wash-500-ml?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D135607&q=best&v=1&m=400&webp=1","1260","Colgate Plax Herbal Salt Mouth Wash","500 ml","Next Day"
"https://chaldn.com/_mpimage/oral-b-3d-white-mouth-wash-500-ml?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D116842&q=best&v=1&m=400&webp=1","740","Oral-B 3D White Mouth Wash","500 ml","1 hr"
"https://chaldn.com/_mpimage/colgate-plax-freshmint-mouth-wash-750-ml?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D127087&q=best&v=1&m=400&webp=1","815","Colgate Plax Freshmint Mouth Wash","750 ml","1 hr"
"https://chaldn.com/_mpimage/colgate-plax-peppermint-mouth-wash-750-ml?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D127132&q=best&v=1&m=400&webp=1","1160","Colgate Plax Peppermint Mouth Wash","750 ml","1 hr"
"https://chaldn.com/_mpimage/ring-guard-fast-relief-balm-12-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D19684&q=best&v=1&m=400&webp=1","180","Ring Guard Fast Relief Balm","12 gm","1 hr"
"https://chaldn.com/_mpimage/colgate-plax-peppermint-mouth-wash-500-ml?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D127133&q=best&v=1&m=400&webp=1","585","Colgate Plax Peppermint Mouth Wash","500 ml","1 hr"
"https://chaldn.com/_mpimage/colgate-plax-freshmint-mouth-wash-250-ml?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D127085&q=best&v=1&m=400&webp=1","540","Colgate Plax Freshmint Mouth Wash","250 ml","1 hr"
