"imageWrapperWrapper src","price","nameTextWithEllipsis","subText"
"https://chaldn.com/_mpimage/fresh-firni-mix-150-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D113113&q=best&v=1&m=400&webp=1","60","Fresh Firni Mix","150 gm"
"https://chaldn.com/_mpimage/shan-haleem-masala-mix-50-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D168602&q=best&v=1&m=400&webp=1","122","Shan Haleem Masala Mix","50  gm"
"https://chaldn.com/_mpimage/shan-seekh-kabab-masala-mix-50-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D48323&q=best&v=1&m=400&webp=1","117","Shan Seekh Kabab Masala Mix","50 gm"
"https://chaldn.com/_mpimage/shan-tikka-bbq-50-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D48330&q=best&v=1&m=400&webp=1","115","Shan Tikka Bbq","50 gm"
"https://chaldn.com/_mpimage/chandan-gulab-mix-mouth-freshener-50-sachets-110-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D149395&q=best&v=1&m=400&m=400&webp=1","250","Chandan Gulab Mix Mouth Freshener 50 Sachets","110 gm"
"https://chaldn.com/_mpimage/shan-spice-mix-for-malay-chicken-biryani-60-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D180889&q=best&v=1&m=400&webp=1","115","Shan Spice Mix For Malay Chicken Biryani","60 gm"
"https://chaldn.com/_mpimage/fresh-haleem-mix-200-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D113118&q=best&v=1&m=400&webp=1","65","Fresh Haleem Mix","200 gm"
"https://chaldn.com/_mpimage/shan-paya-curry-mix-50-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D133622&q=best&v=1&m=400&webp=1","135","Shan Paya Curry Mix","50 gm"
"https://chaldn.com/_mpimage/shan-malay-spice-mix-for-memoni-mutton-biryani-60-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D127108&q=best&v=1&m=400&m=400&webp=1","115","Shan Malay Spice Mix for Memoni Mutton Biryani","60 gm"
"https://chaldn.com/_mpimage/shan-chicken-tikka-masala-mix-50-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D133613&q=best&v=1&m=400&webp=1","117","Shan Chicken Tikka Masala Mix","50 gm"
"https://chaldn.com/_mpimage/shan-chaat-masala-100-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D133601&q=best&v=1&m=400&webp=1","138","Shan Chaat Masala","100 gm"
