"imageWrapperWrapper src","price","nameTextWithEllipsis","subText"
"https://chaldn.com/_mpimage/la-espanola-extra-virgin-olive-oil-500-ml?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D129928&q=best&v=1&m=400&webp=1","1350","La Espanola Extra Virgin Olive Oil","500 ml"
"https://chaldn.com/_mpimage/olio-orolio-extra-virgin-olive-oil-1-ltr?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D148784&q=best&v=1&m=400&webp=1","2300","Olio Orolio Extra Virgin Olive Oil","1 ltr"
"https://chaldn.com/_mpimage/ceylon-organic-extra-virgin-coconut-oil-200-ml?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D126645&q=best&v=1&m=400&webp=1","600","Ceylon Organic Extra Virgin Coconut Oil","200 ml"
"https://chaldn.com/_mpimage/olitalia-italian-pomace-olive-oil-250-ml?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D125053&q=best&v=1&m=400&webp=1","750","Olitalia Italian Pomace Olive Oil","250 ml"
"https://chaldn.com/_mpimage/le-blanc-sunflower-oil-5-ltr?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D177125&q=best&v=1&m=400&m=400&webp=1","2000","Le Blanc Sunflower Oil","5 ltr"
"https://chaldn.com/_mpimage/ceylon-organic-extra-virgin-coconut-oil-500-ml?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D126647&q=best&v=1&m=400&webp=1","1590","Ceylon Organic Extra Virgin Coconut Oil","500 ml"
"https://chaldn.com/_mpimage/olio-orolio-olive-oil-500-ml?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D122137&q=best&v=1&m=400&webp=1","900","Olio Orolio Olive Oil","500 ml"
"https://chaldn.com/_mpimage/farmers-gold-peanut-oil-100-ml?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D160653&q=best&v=1&m=400&webp=1","345","Farmer's Gold Peanut oil","100 ml"
"https://chaldn.com/_mpimage/olio-orolio-olive-oil-3-ltr?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D125610&q=best&v=1&m=400&webp=1","4100","Olio Orolio Olive Oil","3 ltr"
"https://chaldn.com/_mpimage/olio-orolio-olive-oil-5-ltr?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D125611&q=best&v=1&m=400&webp=1","6855","Olio Orolio Olive Oil","5 ltr"
"https://chaldn.com/_mpimage/la-espanola-pure-olive-oil-250-ml?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D129929&q=best&v=1&m=400&webp=1","530","La Espanola Pure Olive Oil","250 ml"
"https://chaldn.com/_mpimage/ligion-black-seed-oil-75-ml?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D130141&q=best&v=1&m=400&webp=1","225","Ligion Black Seed Oil","75 ml"
"https://chaldn.com/_mpimage/olio-orolio-olive-oil-750-ml?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D122139&q=best&v=1&m=400&webp=1","1190","Olio Orolio Olive Oil","750 ml"
"https://chaldn.com/_mpimage/agrilife-organic-extra-virgin-olive-oil-500-ml?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D61051&q=best&v=1&m=400&m=400&webp=1","1199","Agrilife Organic Extra Virgin Olive Oil","500 ml"
"https://chaldn.com/_mpimage/olio-orolio-olive-oil-1-ltr?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D122142&q=best&v=1&m=400&webp=1","1565","Olio Orolio Olive Oil","1 ltr"
"https://chaldn.com/_mpimage/luglio-extra-virgin-olive-oil-1-ltr?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D74239&q=best&v=1&m=400&webp=1","1950","Luglio Extra Virgin Olive Oil","1 ltr"
"https://chaldn.com/_mpimage/olio-orolio-extra-virgin-olive-oil-5-ltr?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D148786&q=best&v=1&m=400&webp=1","10800","Olio Orolio Extra Virgin Olive Oil","5 ltr"
"https://chaldn.com/_mpimage/farmers-gold-flaxseed-oil-100-ml?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D160664&q=best&v=1&m=400&webp=1","165","Farmer's Gold Flaxseed Oil","100 ml"
"https://chaldn.com/_mpimage/olio-orolio-extra-virgin-olive-oil-500-ml?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D122133&q=best&v=1&m=400&webp=1","1195","Olio Orolio Extra Virgin Olive Oil","500 ml"
"https://chaldn.com/_mpimage/saffola-active-plus-edible-oil-5-ltr?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D133099&q=best&v=1&m=400&webp=1","1900","Saffola Active Plus Edible Oil","5 ltr"
"https://chaldn.com/_mpimage/farmers-gold-black-seed-oil-100-ml?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D160655&q=best&v=1&m=400&webp=1","250","Farmer's Gold Black Seed Oil","100 ml"
"https://chaldn.com/_mpimage/la-espanola-sunflower-oil-5-ltr?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D65882&q=low&v=1&m=400&webp=1","2670","La Espanola Sunflower Oil","5 ltr"
"https://chaldn.com/_mpimage/ambassador-spanish-olive-oil-can-150-ml?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D123301&q=best&v=1&m=400&webp=1","550","Ambassador Spanish Olive Oil Can","150 ml"
"https://chaldn.com/_mpimage/sun-empire-fortified-sunflower-oil-5-ltr?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D96233&q=best&v=1&m=400&webp=1","2550","Sun Empire Fortified Sunflower Oil","5 ltr"
"https://chaldn.com/_mpimage/olitalia-fortified-sunflower-oil-5-ltr?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D131544&q=best&v=1&m=400&webp=1","2395","Olitalia Fortified Sunflower Oil","5 ltr"
"https://chaldn.com/_mpimage/olio-orolio-extra-virgin-olive-oil-750-ml?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D122135&q=best&v=1&m=400&webp=1","1770","Olio Orolio Extra Virgin Olive Oil","750 ml"
"https://chaldn.com/_mpimage/ecorganic-fortified-sunflower-oil-pet-5-ltr?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D163383&q=best&v=1&m=400&webp=1","2125","Ecorganic Fortified Sunflower Oil Pet","5 ltr"
"https://chaldn.com/_mpimage/ecorganic-sunflower-oil-1-ltr?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D158170&q=best&v=1&m=400&m=400&webp=1","440","Ecorganic Sunflower Oil","1 ltr"
"https://chaldn.com/_mpimage/starship-fortified-soyabean-oil-5-ltr?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D171854&q=best&v=1&m=400&webp=1","965","Starship Fortified Soyabean Oil","5 ltr"
"https://chaldn.com/_mpimage/basmah-sunflower-oil-5-ltr?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D141232&q=best&v=1&m=400&webp=1","2280","Basmah Sunflower Oil","5 ltr"
"https://chaldn.com/_mpimage/fortune-fortified-rice-bran-oil-5-ltr?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D182968&q=best&v=1&m=400&webp=1","1105","Fortune Fortified Rice Bran Oil","5 ltr"
"https://chaldn.com/_mpimage/fresh-fortified-soyabean-oil-5-ltr?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D135116&q=best&v=1&m=400&webp=1","955","Fresh Fortified Soyabean Oil","5 ltr"
"https://chaldn.com/_mpimage/teer-fortified-soyabean-oil-5-ltr?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D136107&q=best&v=1&m=400&webp=1","955","Teer Fortified Soyabean Oil","5 ltr"
"https://chaldn.com/_mpimage/kings-sunflower-oil-pet-5-ltr?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D182967&q=best&v=1&m=400&webp=1","2100","King's Sunflower Oil Pet","5 ltr"
