"imageWrapperWrapper src","price","nameTextWithEllipsis","subText","productV2discountedPrice"
"https://chaldn.com/_mpimage/pran-turmeric-holud-powder-jar-200-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D132337&q=best&v=1&m=400&webp=1","160","Pran Turmeric (Holud) Powder Jar","200 gm",""
"https://chaldn.com/_mpimage/radhuni-turmeric-holud-powder-200-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D132553&q=best&v=1&m=400&webp=1","145","Radhuni Turmeric (Holud) Powder","200 gm",""
"https://chaldn.com/_mpimage/mace-whole-100-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D48378&q=best&v=1&m=400&webp=1","369","Mace Whole","100 gm",""
"https://chaldn.com/_mpimage/radhuni-turmeric-holud-powder-100-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D132554&q=best&v=1&m=400&webp=1","75","Radhuni Turmeric (Holud) Powder","100 gm",""
"https://chaldn.com/_mpimage/cinnamon-daruchini-whole-100-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D48355&q=best&v=1&m=400&webp=1","75","Cinnamon (Daruchini) Whole","100 gm","65"
"https://chaldn.com/_mpimage/green-cardamom-sobuj-elachi-whole-50-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D184770&q=best&v=1&m=400&webp=1","325","Green Cardamom (Sobuj Elachi) Whole","50 gm","289"
"https://chaldn.com/_mpimage/dried-chillies-shukna-morich-100-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D48364&q=best&v=1&m=400&webp=1","60","Dried Chillies (Shukna Morich)","100 gm","49"
"https://chaldn.com/_mpimage/mace-whole-50-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D130484&q=best&v=1&m=400&webp=1","199","Mace Whole","50 gm","179"
"https://chaldn.com/_mpimage/fresh-coriander-dhonia-powder-200-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D135103&q=best&v=1&m=400&webp=1","110","Fresh Coriander (Dhonia) Powder","200 gm",""
"https://chaldn.com/_mpimage/radhuni-cumin-jira-powder-200-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D132896&q=best&v=1&m=400&webp=1","310","Radhuni Cumin (Jira) Powder","200 gm",""
