"imageWrapperWrapper src","price","nameTextWithEllipsis","subText"
"https://chaldn.com/_mpimage/bigen-hair-color-conditioner-light-brown-80-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D125773&q=best&v=1&m=400&m=400&webp=1","700","Bigen Hair Color & Conditioner (Light Brown)","80 gm"
"https://chaldn.com/_mpimage/garnier-color-naturals-cream-316-burgundy-130-ml?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D169226&q=best&v=1&m=400&webp=1","430","Garnier Color Naturals Cream 3.16 Burgundy","130 ml"
"https://chaldn.com/_mpimage/bigen-hair-color-conditioner-natural-brown-80-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D71945&q=best&v=1&m=400&webp=1","700","Bigen Hair Color & Conditioner (Natural Brown)","80 gm"
"https://chaldn.com/_mpimage/godrej-expert-rich-creme-hair-colour-burgundy-20-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D114947&q=best&v=1&m=400&webp=1","60","Godrej Expert Rich Creme Hair Colour Burgundy","20 gm"
"https://chaldn.com/_mpimage/bigen-hair-color-conditioner-dark-brown-80-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D71944&q=best&v=1&m=400&webp=1","700","Bigen Hair Color & Conditioner (Dark Brown)","80 gm"
"https://chaldn.com/_mpimage/haircode-egypt-herbal-powder-hair-color-black-5-gm-3-pcs?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D111600&q=best&v=1&m=400&webp=1","48","HairCode Egypt Herbal Powder Hair Color (Black) 5 gm","3 pcs"
"https://chaldn.com/_mpimage/revlon-dark-brown-3n-40-ml?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D132575&q=best&v=1&m=400&m=400&webp=1","950","Revlon Dark Brown (3N)","40 ml"
"https://chaldn.com/_mpimage/bigen-hair-color-conditioner-natural-black-80-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D125774&q=best&v=1&m=400&m=400&webp=1","700","Bigen Hair Color & Conditioner (Natural Black)","80 gm"
"https://chaldn.com/_mpimage/godrej-expert-rich-creme-hair-colour-natural-black-20-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D114951&q=best&v=1&m=400&webp=1","60","Godrej Expert Rich Creme Hair Colour Natural Black","20 gm"
