"imageWrapperWrapper src","price","nameTextWithEllipsis","subText"
"https://chaldn.com/_mpimage/sepnil-face-mask-black-colour-50-pcs?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D133859&q=best&v=1&m=400&webp=1","320","Sepnil Face Mask (Black Colour)","50 pcs"
"https://chaldn.com/_mpimage/mop-cap-100-pcs?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D98400&q=best&v=1&m=400&webp=1","280","Mop Cap","100 pcs"
"https://chaldn.com/_mpimage/home-crafts-mr-mrs-couple-mask-black-white-4-ply-2-pcs?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D97447&q=best&v=1&m=400&webp=1","250","Home Crafts Mr. & Mrs. Couple Mask Black & White (4 Ply)","2 pcs"
"https://chaldn.com/_mpimage/savlon-face-mask-1-box-50-pcs?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D115192&q=best&v=1&m=400&webp=1","320","Savlon Face Mask 1 Box","50 pcs"
"https://chaldn.com/_mpimage/germnil-surgical-face-mask-50-pcs?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D128749&q=best&v=1&m=400&webp=1","500","Germnil Surgical Face Mask","50 pcs"
"https://chaldn.com/_mpimage/sepnil-face-mask-1-box-50-pcs?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D133009&q=best&v=1&m=400&webp=1","320","Sepnil Face Mask 1 Box","50 pcs"
"https://chaldn.com/_mpimage/face-mask-surgical-disposable-50-pcs?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D109096&q=best&v=1&m=400&webp=1","300","Face Mask Surgical Disposable","50 pcs"
