"imageWrapperWrapper src","price","nameTextWithEllipsis","subText"
"https://chaldn.com/_mpimage/fit-food-bbq-barbeque-seasoning-80-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D109859&q=best&v=1&m=400&webp=1","250","Fit Food BBQ (Barbeque) Seasoning","80 gm"
"https://chaldn.com/_mpimage/pumpkin-seed-100-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D86418&q=best&v=1&m=400&webp=1","99","Pumpkin Seed","100 gm"
"https://chaldn.com/_mpimage/ceylon-organic-coconut-milk-400-ml?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D92512&q=best&v=1&m=400&m=400&webp=1","440","Ceylon Organic Coconut Milk","400 ml"
"https://chaldn.com/_mpimage/fit-food-cajun-seasoning-80-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D128531&q=best&v=1&m=400&webp=1","250","Fit Food Cajun Seasoning","80 gm"
"https://chaldn.com/_mpimage/mashkalai-beshon-500-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D126674&q=best&v=1&m=400&m=400&webp=1","160","Mashkalai Beshon","500 gm"
"https://chaldn.com/_mpimage/kidney-bean-500-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D129766&q=best&v=1&m=400&webp=1","129","Kidney Bean","500 gm"
"https://chaldn.com/_mpimage/fit-food-italian-seasoning-80-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D109868&q=best&v=1&m=400&webp=1","250","Fit Food Italian Seasoning","80 gm"
"https://chaldn.com/_mpimage/barilla-pasta-sauce-jar-arrabbiata-400-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D125435&q=best&v=1&m=400&webp=1","599","Barilla Pasta Sauce Jar Arrabbiata","400 gm"
"https://chaldn.com/_mpimage/savory-agar-agar-plastic-jar-20-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D85250&q=best&v=1&m=400&webp=1","125","Savory Agar Agar (Plastic Jar)","20 gm"
"https://chaldn.com/_mpimage/barilla-pasta-sauce-jar-napoletana-400-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D125437&q=best&v=1&m=400&webp=1","599","Barilla Pasta Sauce Jar Napoletana","400 gm"
"https://chaldn.com/_mpimage/anchor-agar-agar-powder-20-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D123431&q=best&v=1&m=400&webp=1","120","Anchor Agar-Agar Powder","20 gm"
"https://chaldn.com/_mpimage/barilla-pasta-sauce-jar-basilico-400-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D125436&q=best&v=1&m=400&webp=1","599","Barilla Pasta Sauce Jar Basilico","400 gm"
"https://chaldn.com/_mpimage/yeast-bottle-40-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D149221&q=best&v=1&m=400&webp=1","75","Yeast Bottle","40 gm"
"https://chaldn.com/_mpimage/foster-clarks-corn-flour-powder-tin-400-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D173670&q=best&v=1&m=400&webp=1","430","Foster Clark's Corn Flour Powder Tin","400 gm"
